year,month,sentiment,processed_full_review
2023,12,Positive,imposs talk human websit book complic but still best pacif fli singapor airlin year no question not airlin howev rout still far far better option servic far better food etc unit last busi flight unit shock servic non exist food long flight sad one passeng said slept meal kid food snack cathay pacif form tortur tight seat flight board total mayhem sia tri still best would warn travel two surgeri past wheel chair servic changi abysm unit polari club nicer sia also particularli hard get statu match even unit million miler also websit reject lot itinerari mean book separ realli terribl commun nearli imposs get human chat featur prove useless recent even forward itinerari agent said imposs frustrat least unit good milag plu servic no pin need contact howev book flight sia know sever next year best pacif don mind nightmar websit custom servic
2023,12,Negative,aw experi singapor airlin book trip singapor airlin premium economi hour flight singapor realli long flight call see could upgrad busi class call two differ occas told two differ agent could upgrad certain dollar amount upgrad us charg credit card agre amount thought set got email singapor airlin say need call call told outbound flight busi class sold but singapor airlin want honor commit upgrad us upgrad us first class outbound flight busi class return flight thought set got call jason chang employe number one supervisor told person talk incorrectli upgrad charg correct amount told could upgrad want pay addit way higher told previous explain singapor airlin made mistak honor price origin quot jason proceed yell told appreci tone voic want speak supervisor told supervisor could talk anyon els told go cancel entir reserv airlin pride great servic aw not not honor origin agreement but way talk jason insult misogynist actual book singapor friend told us good airlin would not use airlin custom servic receiv aw book airlin tell one thing anoth
2023,12,Positive,yeah singapor airlin great experi airlin check board servic meal disembark got help luggag hot towel clean hand tasti meal one tip would fli least premium economi
2023,12,Negative,bad experi sia ground staff fli munich singapor transit back penang malaysia ladi board gate shout like pasar malam aunti close gate last walk arriv gate gate distanc ladi rude instruct check luggag small flight understand but talk polit way check us explain ask rude question don want mention much but disappoint disrespect
2023,12,Positive,go beyond due bereav chang flight coupl time call reserv offic staff understand kind extrem help plu flight great good food excel crew thank much make stress time much easier
2023,12,Negative,ok flight experi ruin not abl access loung changi even though book return busi book busi class brisban bangkok wife mainli get loung access find changi bangkok leg scoot sa own no entri allow first world problem obvious but enough make us fli differ airlin next time
2023,12,Positive,amaz experi singapor airlin amaz cabin crew attach economi class seat went beyond help find lost earbud extrem extrem grate cabin crew take time help earli christma morn thank much cabin crew help
2023,12,Positive,awesom experi decid treat fli first class first time year wonder experi member crew look great whole experi thank much great flight
2023,12,Negative,busi class seat comfort concret slab travel grandson dubai gave hip problem therefor request month prior trip assist get one gate anoth abl arrang one wheelchair even though passeng await one return confirm dubai airport requir assist singapor airport peopl one wheelchair apart rather give us requir inform us run length termin singapor dint bother tell us long hike get sky train gate loung actual near got sky train busi class seat never uncomfort seat life like tri sleep concret slab don know got airlin year organis paper bag
2023,12,Positive,spaciou seat famili four travel la singapor airlin form bangkok bangkok airport loung conveni locat gate bangkok first flight excel reclin seat attent staff two hour turnaround bangkok abl shower freshen singapor loung set loung singapor busi but ampl seat us second flight la time featur wider seat children love abl sleep comfort ft use small leg space sleep slight angl worri howev work fine manag good hour despit flight food star show excel fish dish qualiti steak preselect dish beforehand staff accommod delay meal servic children film select good found hour pass quickli staff excel made flight start holiday
