year,month,processed_full_review,sentiment
2024,4,not realis seat select rule chang specif class ticket day prior flight result could not find two seat next check upset airlin sinc celebr cape town staff help well done zikhona,Positive
2024,5,amaz airlin singapor airlin highli suggest meal servic awesom but aircraft nice spaciou food amaz longest flight world new york singapor love singapor airlin highli suggest yeah amaz airlin experi,Positive
2024,4,rank among differ airlin flown domest intern singapor airlin rank number behind air new zealand split korean airlin flown individu flight singapor airlin singapor airlin good ugli,Positive
2024,4,not pleasant trip singapor airlin not fli airlin start finish long hour yucki yucki yucki,Negative
2023,6,singapor airlin excel flew singapor airlin servic super excel fli singapor airlin excel singapor airlinea favourit airlin fli singapor airlin excel,Positive
2024,5,worst servic ever consid not budget airlin delay hour realis total chang seat window seat aisl seat request back window seat told wait but wait long worst go back cathay pacif next time,Negative
2024,4,would recommend emir airlin singapor airlin second class airlin no vision improv servic outdat staff may help but fli first class qualiti servic miss air ground servic fur coat no knicker,Negative
2024,1,frequent travel opt busi class never imagin compel leav review singapor carrier reput qualiti servic unfortun recent experi deepli disappoint particularli concern disappoint experi singapor airlin busi class passeng disabl,Negative
2024,4,unnecessari hour delay fli home singapor airlin flight kl delay minut howev still land minut get origin connect flight could easili made instead singapor airlin chang book unnecessari hour delay,Negative
2023,8,wife treat premium economi wast money no extra servic seat awkward exit winxdow seat toilet way back economi pay lot extra extra leg room forward return comfort seat but woeful,Negative
2024,4,food snack non exist airlin love budget carrier call scoot better prosit food basic horribl no snack mede feel hindranc ask basic servic horribl food,Negative
2023,11,inflight food qualiti singapor airlin bad paratha serv novemb expiri month away wrote say food fresh fresh long expiri date needless say food qualiti singapor airlin,Negative
2023,5,airlin learn big differ airlin rate whole experi book actual journey experi dismal fli infant cabin crew great book terribl book experi,Negative
2024,4,heard singapor airlin sinc want take one day experi not except expect but everyth chang sinc board zone quick staff extrem friendli polit greet not dream,Positive
2024,4,premium economi prioriti board featur airlin advertis not exist pay almost doubl economi fare first hour hour flight economi perth singapor return make extra thousand simpli not worth seat premium economi wast money,Negative
2024,3,chose singapor airlin want stopov singapor rate highli airlin howev disappoint premium economi servic could better describ economi extra legroom no welcom drink singapor airlin premium economi,Negative
2024,4,word not describ fulli amaz junior servic welcom entertain notic small detail like go beyond give us chat us guess favourit alcohol drink correctli amaz servic junior,Positive
2024,4,ground staff delhi airport singapor airlin treat peopl inhuman forc unsaf situat singapor airlin staff requir lot train absolut horrif behaviour need report horrif staff member,Negative
2024,4,got best cabin servic ever experienc first time travel suit amaz mind blow fabul everi aspect wonder massiv person privat space made perfect great chair best class best airlin,Positive
2024,4,alway love custom servic airlin polit effici friendli hr overnight flight cattl class goe seat narrow arm top could hardli move seat cramp no gone hill,Neutral
2024,4,chatbot doesnt work test time time complain form websit doesnt work check also didnt travel yet howev put review base experi custom servic worst ever seen deal bad custom servic,Negative
2024,4,husband board plane denpasar bali airport april serv chimi rautela throughout flight journey impress attent need friendli disposit serv passeng husband request shout impress servic,Positive
2024,4,first time travel singapor airlin believ made right choic excel custom servic excel inflight servic excel ground servic could feel passion ground staff cabin crew delight passeng request singapor airlin trueli epitom experi air,Positive
2024,3,flight singapor kathmandu aircraft realli appal discov no entertain flight book air ticket wonder whether travel budget airlin not deterior custom experi,Negative
2024,4,thought odd busi class lavatori broken one lavatori avail pilot took front lavatori entir flight hour plu entir busi class one function lavatori seem singapor busi spirit airlin,Negative
2024,2,worst airlin cost money incompet airlin make complaint told rude staff speak anyon phone done email pick phone actual provid custom care plane old dirti shock servic custom care,Negative
2023,9,board staff super friendli serv passeng food smooth land baggag claim suitcas perfectli fine best experi ever,Positive
